0	0	1534	1434	0	-2
1158	175	58336	25	1	1
0	0	3422	11572	1	-1
0	0	1648	11572	1	-1
96	96	123	123	0	1
0	0	38159	80	1	-1
4220	175	4979	25	1	1
4226	175	4983	25	1	1
0	0	1648	11572	1	-1
0	0	54257	11572	1	-1
0	0	46415	80	1	-1
0	0	11181	49471	0	-1
0	0	8	0	2	-1
0	0	11	0	2	-1
0	0	3794	139	1	-1
0	0	1841	11572	1	-1
0	0	1841	11572	1	-1
0	0	50980	11572	1	-1
0	0	37612	4662	1	-1
48	48	123	123	0	-1
0	0	50980	11572	1	-1
0	0	37612	4662	1	-1
0	0	1043	1434	0	-2
0	0	8	0	2	-1
0	0	1481	1434	0	-2
0	0	32891	21	1	-1
0	0	8	0	2	-1
0	0	694	1012	1	-1
0	0	65095	11572	1	-1
0	0	36776	139	1	-1
0	0	2522	11572	1	-1
0	0	65095	11572	1	-1
0	0	2522	11572	1	-1
0	0	2227	4662	1	-1
0	0	33868	445	1	-1
0	0	2227	4662	1	-1
1143	259	1077	25	1	1
591	175	1080	25	1	1
585	175	1089	25	1	1
0	0	62535	80	1	-1
0	0	4648	1434	0	-2
0	0	8	0	2	-1
0	0	3	3	2	-1
0	0	4205	1434	0	-1
0	0	21164	1434	0	-2
0	0	1043	1434	0	-2
0	0	14157	11572	0	-1
0	0	1995	59657	1	-1
136	0	137	137	0	-1
0	0	41736	80	1	-1
0	0	1415	1434	0	-2
0	0	8	0	2	-1
0	0	1041	1434	0	-2
0	0	60218	11572	1	-1
0	0	1995	61300	1	-1
0	0	39222	80	1	-1
0	0	60218	11572	1	-1
0	0	57210	598	1	-1
0	0	57210	598	1	-1
412	0	138	138	0	-1
0	0	1892	1434	0	-2
0	0	31248	80	1	-1
48	48	123	123	0	-1
0	0	3727	1434	0	-2
0	0	2021	11572	1	-1
0	0	4681	445	1	-1
0	0	2021	11572	1	-1
0	0	8	0	2	-1
0	0	17283	11572	0	-1
0	0	25693	25693	0	-1
0	0	53582	80	1	-1
0	0	1202	1434	0	-2
0	0	4426	11572	1	-1
0	0	2670	11572	1	-1
31	91	1407	25	1	1
0	0	4426	11572	1	-1
789	175	1429	25	1	1
0	0	1740	1434	0	-2
807	175	1459	25	1	1
0	0	14147	80	1	-1
750	175	2865	25	1	1
4379	175	1232	25	1	1
3126	427	1526	25	1	1
109	107	1516	25	1	1
3129	427	1539	25	1	1
1586	259	1563	25	1	1
6	57	1584	25	1	1
0	0	8	0	2	-1
0	0	11	0	2	-1
801	175	1601	25	1	1
0	0	18800	80	1	-1
0	0	59388	80	1	-1
0	0	1901	11572	1	-1
0	0	1901	11572	1	-1
0	0	1303	1434	0	-2
0	0	2573	25	1	-1
0	0	46554	11572	0	-1
0	0	8	0	2	-1
0	0	4136	1434	0	-2
0	0	3679	1434	0	-2
0	0	11	0	2	-1
48	48	123	123	0	-1
0	0	1045	1434	0	-2
0	0	1062	1434	0	-2
0	0	50367	11572	1	-1
0	0	2193	11572	1	-1
0	0	50367	11572	1	-1
0	0	2193	11572	1	-1
0	0	43286	80	1	-1
0	0	29967	80	1	-1
0	0	8	0	2	-1
0	0	11	0	2	-1
0	0	65401	11572	1	-1
0	0	22117	4662	1	-1
0	0	65401	11572	1	-1
550	0	40730	59879	1	-1
0	0	22117	4662	1	-1
150	0	137	137	0	-1
0	0	22117	4662	1	-1
0	0	3	3	2	-1
0	0	1950	1434	0	-1
0	0	2408	11572	1	-1
0	0	8	0	2	-1
0	0	2408	11572	1	-1
0	0	6346	598	0	-1
0	0	21754	4662	1	-1
0	0	1943	1434	0	-2
0	0	3	1	2	-1
0	0	21754	4662	1	-1
0	0	514	514	0	-1
0	0	8	0	2	-1
0	0	11	0	2	-1
0	0	2031	11572	1	-1
0	0	25640	11572	1	-1
0	0	2031	11572	1	-1
0	0	1302	1434	0	-2
0	0	25640	11572	1	-1
0	0	3235	1434	0	-2
0	0	2031	11572	1	-1
0	0	28240	80	1	-1
0	0	11600	80	1	-1
0	0	60373	11572	1	-1
0	0	2031	11572	1	-1
0	0	60373	11572	1	-1
0	0	1043	1434	0	-2
0	0	1995	29508	1	-1
0	0	1371	1434	0	-2
0	0	61487	11572	1	-1
0	0	4418	80	1	-1
0	0	61487	11572	1	-1
0	0	28404	11572	0	-1
0	0	37612	4662	1	-1
0	0	8	0	2	-1
0	0	3011	11572	1	-1
0	0	21164	1434	0	-2
0	0	3011	11572	1	-1
0	0	4613	1434	0	-2
0	0	8	0	2	-1
0	0	23683	6881	0	-1
0	0	1415	1434	0	-2
0	0	1043	1434	0	-2
0	0	8	0	2	-1
0	0	2136	11572	1	-1
0	0	2136	11572	1	-1
0	0	1937	1434	0	-2
0	0	46065	11572	0	-1
0	0	2758	11572	1	-1
0	0	2758	11572	1	-1
0	0	2448	11572	1	-1
0	0	34569	80	1	-1
0	0	2448	11572	1	-1
0	0	2154	11572	1	-1
56	0	11	0	2	-1
0	0	2154	11572	1	-1
0	0	50776	11572	1	-1
0	0	8	0	2	-1
0	0	3475	1434	0	-2
0	0	0	8	2	-1
48	48	123	123	0	-1
911	175	1069	25	1	1
0	0	50776	11572	1	-1
0	0	1074	25	1	-1
0	0	31043	80	1	-1
0	0	54125	598	1	-1
0	0	54125	598	1	-1
0	0	45994	4662	1	-1
0	0	3727	1434	0	-2
0	0	8	0	2	-1
0	0	45994	4662	1	-1
0	0	4199	1434	0	-2
0	0	45994	4662	1	-1
0	0	2219	11572	1	-1
0	0	45788	1080	1	-1
0	0	48663	1080	1	-1
0	0	2223	11572	1	-1
0	0	2219	11572	1	-1
0	0	2597	4662	1	-1
1810	343	3647	25	1	1
1230	259	3655	25	1	1
623	175	3657	25	1	1
56	0	3	1	2	-1
0	0	17793	11572	1	-1
0	0	2223	11572	1	-1
0	0	2597	4662	1	-1
0	0	1995	21314	1	-1
5686	244	3494	25	1	1
0	0	17793	11572	1	-1
0	0	49531	80	1	-1
0	0	8	0	2	-1
5703	244	3734	25	1	1
0	0	3679	1434	0	-2
0	0	1045	1434	0	-2
0	0	138	138	0	-1
0	0	8	0	2	-1
0	0	17793	11572	1	-1
0	0	3474	4662	1	-1
0	0	3474	4662	1	-1
0	0	17955	11572	0	-1
0	0	1892	1434	0	-2
5695	244	4224	25	1	1
0	0	60569	11572	1	-1
33	33	8	0	2	-1
0	0	3	10	2	-1
0	0	60569	11572	1	-1
32	66	1031	53	0	-1
32	66	1030	53	0	-1
27	43	1026	53	0	-1
59	109	1032	53	0	-1
0	0	32885	22812	0	-1
0	0	33168	53	0	-1
192	192	123	123	0	-1
0	0	33169	53	0	-1
0	0	33170	53	0	-1
0	0	25693	25693	0	-1
96	96	123	123	0	1
0	0	33171	53	0	-1
244	0	6087	11572	0	-1
0	0	8	0	2	-1
0	0	514	514	0	-1
884	18049	1078	80	1	-1
168	265	1079	80	1	-1
0	0	1268	11572	1	-1
0	0	1178	1434	0	-2
0	0	6240	1434	0	-2
66	0	8	0	2	-1
66	0	8	0	2	-1
66	66	8	0	2	-1
0	0	1042	139	1	-1
2786	1369	1043	139	1	-1
55583	7227	1080	443	1	-1
0	0	1268	11572	1	-1
3433	175	1383	25	1	1
3245	733	1059	139	1	-1
778	0	40731	59879	1	-1
2647	737	1075	139	1	-1
66	0	8	0	2	-1
66	0	8	0	2	-1
0	0	32932	22812	1	-1
4251	786	1171	139	1	-1
66	0	8	0	2	-1
48	48	123	123	0	-1
4493	132	1218	139	1	-1
66	0	8	0	2	-1
0	0	3191	11572	1	-1
0	0	32932	22812	1	-1
0	0	1230	9988	1	-1
0	0	1230	9988	1	-1
0	0	1230	9988	1	-1
66	0	8	0	2	-1
0	0	3191	11572	1	-1
0	0	1995	18531	1	-1
393	248	1241	139	1	-1
7997	6314	1245	139	1	-1
66	0	8	0	2	-1
66	0	8	0	2	-1
0	0	3291	445	1	-1
0	0	8	0	2	-1
0	0	51528	11572	0	-1
0	0	12866	80	1	-1
66	0	8	0	2	-1
0	0	3291	445	1	-1
66	0	8	0	2	-1
1057	735	1294	139	1	-1
288	0	3	10	2	-1
1057	735	1307	139	1	-1
66	0	8	0	2	-1
1057	735	1314	139	1	-1
0	0	9480	11572	0	-1
0	0	1718	1434	0	-2
0	0	17955	11572	0	-1
0	0	138	138	0	-1
66	0	8	0	2	-1
0	0	1294	11572	1	-1
1057	735	1328	139	1	-1
0	0	43543	80	1	-1
1057	735	1339	139	1	-1
66	0	8	0	2	-1
122	0	3	3	2	-1
66	33	8	0	2	-1
0	0	1345	139	1	-1
404	144	1346	139	1	-1
393	221	1349	139	1	-1
0	0	1294	11572	1	-1
66	0	8	0	2	-1
0	0	2056	11572	1	-1
1057	735	1357	139	1	-1
0	0	38036	11572	0	-1
1057	735	1365	139	1	-1
66	0	8	0	2	-1
0	0	60050	11572	0	-1
1057	735	1374	139	1	-1
0	0	2056	11572	1	-1
66	0	8	0	2	-1
66	0	8	0	2	-1
1057	735	1379	139	1	-1
0	0	4889	11572	1	-1
1057	735	1385	139	1	-1
66	0	8	0	2	-1
0	0	25936	11572	1	-1
1057	735	1390	139	1	-1
0	0	4889	11572	1	-1
66	0	8	0	2	-1
0	0	8	0	2	-1
0	0	32	80	1	-1
66	0	8	0	2	-1
1057	735	1397	139	1	-1
1057	735	1406	139	1	-1
0	0	25936	11572	1	-1
66	0	8	0	2	-1
66	0	8	0	2	-1
1057	735	1419	139	1	-1
0	0	1043	1434	0	-2
66	0	8	0	2	-1
0	0	60399	11572	1	-1
66	0	8	0	2	-1
0	0	50168	11572	1	-1
1057	735	1428	139	1	-1
1057	735	1436	139	1	-1
66	0	8	0	2	-1
0	0	60399	11572	1	-1
1057	735	1449	139	1	-1
0	0	50168	11572	1	-1
66	0	8	0	2	-1
0	0	21164	1434	0	-2
1057	735	1459	139	1	-1
1057	735	1467	139	1	-1
1057	735	1495	139	1	-1
1057	735	1513	139	1	-1
1057	735	1516	139	1	-1
1057	735	1519	139	1	-1
1057	735	1523	139	1	-1
1057	735	1527	139	1	-1
0	0	8	0	2	-1
0	0	1087	1434	0	-2
0	0	1415	1434	0	-2
1057	735	1531	139	1	-1
1057	735	1534	139	1	-1
1057	735	1544	139	1	-1
1057	735	1575	139	1	-1
0	0	11031	80	1	-1
1057	735	1593	139	1	-1
1057	735	1596	139	1	-1
1057	735	1599	139	1	-1
0	0	4648	1434	0	-2
1057	735	1602	139	1	-1
48	48	123	123	0	-1
1057	735	1605	139	1	-1
1057	735	1608	139	1	-1
0	0	33172	53	0	-1
1057	735	1612	139	1	-1
0	0	33173	53	0	-1
1057	735	1615	139	1	-1
0	0	1302	1434	0	-2
1057	735	1618	139	1	-1
1057	735	1621	139	1	-1
0	0	33174	53	0	-1
1057	735	1629	139	1	-1
560	0	8	0	2	-1
0	0	33175	53	0	-1
0	0	25547	80	1	-1
0	0	33176	53	0	-1
0	0	1043	1434	0	-2
1057	735	1658	139	1	-1
0	0	1371	1434	0	-2
0	0	33177	53	0	-1
1057	735	1668	139	1	-1
0	0	33178	53	0	-1
1057	735	1671	139	1	-1
1595	244	2258	25	1	1
1057	735	1674	139	1	-1
0	0	33179	53	0	-1
1057	735	1677	139	1	-1
0	0	33180	53	0	-1
1057	735	1680	139	1	-1
0	0	1937	1434	0	-2
0	0	33181	53	0	-1
1057	735	1724	139	1	-1
1057	735	1754	139	1	-1
0	0	33182	53	0	-1
1057	735	1806	139	1	-1
0	0	62535	80	1	-1
0	0	33183	53	0	-1
1057	735	1844	139	1	-1
0	0	3543	11572	1	-1
1057	735	1867	139	1	-1
1057	735	1949	139	1	-1
0	0	3543	11572	1	-1
1057	735	1954	139	1	-1
0	0	1949	11572	1	-1
1057	735	1979	139	1	-1
1057	735	2015	139	1	-1
1955	175	3411	25	1	1
0	0	1949	11572	1	-1
1057	735	2071	139	1	-1
0	0	123	123	0	-1
34	66	1026	53	0	-1
48	48	123	123	0	-1
1057	735	2159	139	1	-1
1057	735	2193	139	1	-1
0	0	4613	1434	0	-2
1057	735	2237	139	1	-1
1057	735	2242	139	1	-1
0	0	55322	11572	1	-1
1057	735	2286	139	1	-1
1057	735	2324	139	1	-1
0	0	55322	11572	1	-1
1057	735	2374	139	1	-1
0	0	3	3	2	-1
0	0	1718	1434	0	-1
0	0	25693	25693	0	-1
1057	735	2392	139	1	-1
1057	735	2439	139	1	-1
1057	735	2471	139	1	-1
0	0	1995	4213	1	-1
1057	735	2511	139	1	-1
0	0	42620	80	1	-1
1608	244	1282	25	1	1
1057	735	2541	139	1	-1
48	48	123	123	0	-1
0	0	11084	56095	0	-1
1057	735	2623	139	1	-1
1057	735	2683	139	1	-1
0	0	63711	11572	1	-1
1057	735	2703	139	1	-1
2152	175	1672	25	1	1
2142	175	1680	25	1	1
1057	735	2756	139	1	-1
1057	735	2791	139	1	-1
1057	735	2821	139	1	-1
1057	735	2834	139	1	-1
1057	735	2892	139	1	-1
1057	735	2928	139	1	-1
0	0	1062	1434	0	-2
1057	735	2964	139	1	-1
0	0	62535	80	1	-1
0	0	39701	1080	1	-1
0	0	3727	1434	0	-2
1057	735	3003	139	1	-1
994	0	137	137	0	-1
1057	735	3035	139	1	-1
0	0	18198	80	1	-1
1057	735	3095	139	1	-1
0	0	139	18198	1	-1
1057	735	3105	139	1	-1
0	0	50181	11572	0	-1
1057	735	3147	139	1	-1
0	0	28699	80	1	-1
1057	735	3176	139	1	-1
0	0	11302	80	1	-1
0	0	3679	1434	0	-2
0	0	16634	80	1	-1
0	0	50194	11572	1	-1
0	0	50194	11572	1	-1
0	0	19316	11572	0	-1
0	0	2747	11572	1	-1
0	0	2747	11572	1	-1
0	0	2187	11572	1	-1
0	0	13353	4662	1	-1
0	0	2187	11572	1	-1
0	0	13353	4662	1	-1
0	0	50584	11572	1	-1
0	0	50584	11572	1	-1
0	0	1995	623	1	-1
0	0	45608	80	1	-1
0	0	1092	1434	0	-2
0	0	3908	11572	1	-1
0	0	1253	11572	1	-1
0	0	3908	11572	1	-1
0	0	1253	11572	1	-1
629	175	4755	25	1	1
625	175	4758	25	1	1
0	0	62235	80	1	-1
136	0	137	137	0	-1
0	0	6240	1434	0	-2
64	64	8	0	2	-1
189	360	2965	80	1	-1
0	0	4354	80	1	-1
0	0	2314	11572	1	-1
0	0	2314	11572	1	-1
815	0	40732	59879	1	-1
0	0	138	138	0	-1
0	0	63985	11572	1	-1
0	0	1995	41544	1	-1
0	0	378	2376	1	-1
0	0	17929	80	1	-1
0	0	26278	11572	1	-1
0	0	2250	445	1	-1
0	0	11	0	2	-1
0	0	21164	1434	0	-2
0	0	26278	11572	1	-1
0	0	43017	80	1	-1
0	0	62535	80	1	-1
0	0	11356	80	1	-1
0	0	1043	1434	0	-2
7549	595	3280	25	1	1
6318	511	3281	25	1	1
1389	191	2630	25	1	1
0	0	1892	1434	0	-2
3770	343	3283	25	1	1
3778	343	3289	25	1	1
0	0	19316	11572	0	-1
2537	259	3294	25	1	1
1272	175	3300	25	1	1
0	0	694	1012	1	-1
0	0	2843	4662	1	-1
1280	175	3307	25	1	1
0	0	1415	1434	0	-2
0	0	2843	4662	1	-1
0	0	33557	80	1	-1
0	0	1335	11572	1	-1
1599	244	2263	25	1	1
0	0	1335	11572	1	-1
0	0	30774	80	1	-1
2063	183	1889	25	1	1
48	48	123	123	0	-1
0	0	48697	4662	1	-1
0	0	33891	80	1	-1
0	0	48697	4662	1	-1
0	0	1377	11572	1	-1
0	0	3	1	2	-1
0	0	48697	4662	1	-1
0	0	1377	11572	1	-1
0	0	1076	1434	0	-2
0	0	1043	1434	0	-2
0	0	1937	1434	0	-2
0	0	61024	11572	1	-1
604	175	1798	25	1	1
614	175	1812	25	1	1
0	0	23683	6881	0	-1
0	0	61024	11572	1	-1
0	0	62280	11572	1	-1
0	0	51465	21	1	-1
0	0	3	3	2	-1
0	0	1219	1434	0	-1
0	0	8982	27675	0	-1
0	0	2452	11572	1	-1
0	0	1066	11572	1	-1
0	0	17724	80	1	-1
0	0	2452	11572	1	-1
0	0	1066	11572	1	-1
0	0	1545	80	1	-1
0	0	50998	11572	1	-1
0	0	50998	11572	1	-1
0	0	4415	11572	1	-1
0	0	4415	11572	1	-1
0	0	1371	1434	0	-2
0	0	1520	445	1	-1
0	0	55322	11572	1	-1
0	0	1520	445	1	-1
0	0	62535	80	1	-1
0	0	1995	18198	1	-1
0	0	1036	1434	0	-1
0	0	138	138	0	-1
0	0	8	0	2	-1
0	0	4160	13389	1	-1
96	96	123	123	0	1
0	0	3679	1434	0	-2
0	0	4160	13389	1	-1
0	0	60986	3922	0	-1
0	0	61054	3922	1	-1
0	0	49930	80	1	-1
0	0	61054	3922	1	-1
0	0	4205	1434	0	-2
48	48	123	123	0	-1
0	0	8	0	2	-1
0	0	4136	5900	1	-1
0	0	1350	11572	1	-1
0	0	62512	11572	1	-1
0	0	1350	11572	1	-1
0	0	62535	80	1	-1
0	0	1543	1434	0	-2
0	0	3899	135	1	-1
0	0	3903	135	1	-1
0	0	3902	135	1	-1
0	0	3902	135	1	-1
0	0	3902	135	1	-1
0	0	135	25378	1	-1
0	0	3199	25	1	-1
1083	175	4972	25	1	1
0	0	4736	11572	1	-1
0	0	4736	11572	1	-1
0	0	6240	1434	0	-2
0	0	135	26185	1	-1
0	0	62535	80	1	-1
0	0	21164	1434	0	-2
0	0	47018	13576	0	-1
0	0	4595	11572	1	-1
0	0	1995	25378	1	-1
0	0	4595	11572	1	-1
0	0	9314	11572	0	-1
0	0	1995	26185	1	-1
0	0	4617	135	1	-1
0	0	4623	135	1	-1
0	0	4622	135	1	-1
0	0	1087	1434	0	-2
550	0	40733	59879	1	-1
1173	175	1926	25	1	1
0	0	1043	1434	0	-2
48	48	123	123	0	-1
0	0	28088	11572	1	-1
0	0	20120	1434	0	-2
0	0	28088	11572	1	-1
2772	175	4409	25	1	1
2724	175	4980	25	1	1
0	0	62733	11572	1	-1
3526	244	34899	25	1	1
3523	244	34925	25	1	1
0	0	50408	11572	1	-1
3520	244	34955	25	1	1
0	0	50408	11572	1	-1
122	0	51792	11572	0	-1
0	0	2721	11572	1	-1
0	0	1691	13576	1	-1
0	0	4648	1434	0	-2
0	0	2721	11572	1	-1
0	0	3201	1434	0	-2
0	0	62248	80	1	-1
0	0	1691	13576	1	-1
0	0	1480	11572	1	-1
0	0	47018	13576	0	-1
0	0	138	138	0	-1
0	0	1032	11572	1	-1
0	0	1480	11572	1	-1
0	0	1032	11572	1	-1
0	0	61315	11572	1	-1
3523	244	35434	25	1	1
0	0	61315	11572	1	-1
3156	427	1671	25	1	1
0	0	1043	1434	0	-2
2317	343	1674	25	1	1
48	48	123	123	0	-1
3514	244	35550	25	1	1
0	0	1892	1434	0	-2
0	0	3235	1434	0	-2
812	175	1723	25	1	1
3517	244	35607	25	1	1
794	175	1704	25	1	1
3517	244	35632	25	1	1
3523	244	35638	25	1	1
2169	175	1690	25	1	1
5697	244	1554	25	1	1
0	0	25693	25693	0	-1
0	0	1062	1434	0	-2
0	0	1873	11572	1	-1
0	0	50944	139	1	-1
0	0	50947	139	1	-1
0	0	1873	11572	1	-1
0	0	50944	139	1	-1
0	0	11	0	2	-1
0	0	50947	139	1	-1
1418	175	1191	25	1	1
0	0	50972	139	1	-1
0	0	50974	139	1	-1
0	0	1035	11572	1	-1
0	0	50972	139	1	-1
0	0	8611	80	1	-1
0	0	50974	139	1	-1
0	0	1035	11572	1	-1
1139	175	4329	25	1	1
0	0	11	0	2	-1
0	0	63065	11572	1	-1
0	0	1718	1434	0	-2
0	0	50985	139	1	-1
0	0	50986	139	1	-1
0	0	50985	139	1	-1
0	0	50988	139	1	-1
0	0	50989	139	1	-1
0	0	50990	139	1	-1
0	0	50986	139	1	-1
0	0	39701	1080	1	-1
0	0	50988	139	1	-1
0	0	50989	139	1	-1
0	0	50990	139	1	-1
